"url","routeType","httpStatus","finalUrl","canonicalUrl","canonicalIsSelf","indexable","robotsAllowed","robotsMeta","sitemapIncluded","title","titleLength","metaDescription","descriptionLength","h1","openGraph","twitter","jsonLdTypes","incomingInternalLinkCount","outgoingInternalLinkCount","wordCount","modifiedDate","sitemapLastmod","duplicateTitle","duplicateDescription","orphanPage","redirectChain","structuredDataValidity","structuredDataErrors","sources","error"
"https://vidrial.vercel.app/blog/clip-podcasts-for-youtube-shorts","blog-article","200","https://vidrial.vercel.app/blog/clip-podcasts-for-youtube-shorts","https://vidrial.vercel.app/blog/clip-podcasts-for-youtube-shorts","true","true","true","index,follow","true","How to Clip Podcasts for YouTube Shorts | Vidrial","49","Find self-contained podcast moments, edit them for vertical viewing, handle multiple speakers, and connect each Short to the full episode.","138","[""How to Clip Podcasts for YouTube Shorts""]","{""title"":""How to Clip Podcasts for YouTube Shorts | Vidrial"",""description"":""Find self-contained podcast moments, edit them for vertical viewing, handle multiple speakers, and connect each Short to the full episode."",""image"":null,""url"":""https://vidrial.vercel.app/blog/clip-podcasts-for-youtube-shorts""}","{""card"":""summary"",""title"":""How to Clip Podcasts for YouTube Shorts | Vidrial"",""description"":""Find self-contained podcast moments, edit them for vertical viewing, handle multiple speakers, and connect each Short to the full episode."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","7","29","2471","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/clip-podcasts-for-youtube-shorts"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/how-ai-finds-video-highlights","blog-article","200","https://vidrial.vercel.app/blog/how-ai-finds-video-highlights","https://vidrial.vercel.app/blog/how-ai-finds-video-highlights","true","true","true","index,follow","true","How AI Finds the Best Moments in a Long Video | Vidrial","55","See how AI highlight detection segments a video, combines transcript, audio, and visual signals, ranks candidate moments, and where human review is still needed.","161","[""How AI Finds the Best Moments in a Long Video""]","{""title"":""How AI Finds the Best Moments in a Long Video | Vidrial"",""description"":""See how AI highlight detection segments a video, combines transcript, audio, and visual signals, ranks candidate moments, and where human review is still needed."",""image"":null,""url"":""https://vidrial.vercel.app/blog/how-ai-finds-video-highlights""}","{""card"":""summary"",""title"":""How AI Finds the Best Moments in a Long Video | Vidrial"",""description"":""See how AI highlight detection segments a video, combines transcript, audio, and visual signals, ranks candidate moments, and where human review is still needed."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","8","29","2594","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/how-ai-finds-video-highlights"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/how-many-shorts-from-one-long-video","blog-article","200","https://vidrial.vercel.app/blog/how-many-shorts-from-one-long-video","https://vidrial.vercel.app/blog/how-many-shorts-from-one-long-video","true","true","true","index,follow","true","How Many Shorts Can You Make From One Long Video? | Vidrial","59","Estimate how many publishable shorts a long video can support using idea density, context, visual fit, production capacity, and a practical yield audit.","152","[""How Many Shorts Can You Make From One Long Video?""]","{""title"":""How Many Shorts Can You Make From One Long Video? | Vidrial"",""description"":""Estimate how many publishable shorts a long video can support using idea density, context, visual fit, production capacity, and a practical yield audit."",""image"":null,""url"":""https://vidrial.vercel.app/blog/how-many-shorts-from-one-long-video""}","{""card"":""summary"",""title"":""How Many Shorts Can You Make From One Long Video? | Vidrial"",""description"":""Estimate how many publishable shorts a long video can support using idea density, context, visual fit, production capacity, and a practical yield audit."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","6","30","2251","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/how-many-shorts-from-one-long-video"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/how-to-turn-a-youtube-video-into-shorts","blog-article","200","https://vidrial.vercel.app/blog/how-to-turn-a-youtube-video-into-shorts","https://vidrial.vercel.app/blog/how-to-turn-a-youtube-video-into-shorts","true","true","true","index,follow","true","How to Turn a YouTube Video Into Shorts | Vidrial","49","Choose the right YouTube-to-Shorts route, select a complete moment, fix vertical framing and captions, and upload an authorised clip without losing context.","156","[""How to Turn a YouTube Video Into Shorts""]","{""title"":""How to Turn a YouTube Video Into Shorts | Vidrial"",""description"":""Choose the right YouTube-to-Shorts route, select a complete moment, fix vertical framing and captions, and upload an authorised clip without losing context."",""image"":null,""url"":""https://vidrial.vercel.app/blog/how-to-turn-a-youtube-video-into-shorts""}","{""card"":""summary"",""title"":""How to Turn a YouTube Video Into Shorts | Vidrial"",""description"":""Choose the right YouTube-to-Shorts route, select a complete moment, fix vertical framing and captions, and upload an authorised clip without losing context."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","6","30","2353","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/how-to-turn-a-youtube-video-into-shorts"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/how-to-turn-long-videos-into-shorts-with-ai","blog-article","200","https://vidrial.vercel.app/blog/how-to-turn-long-videos-into-shorts-with-ai","https://vidrial.vercel.app/blog/how-to-turn-long-videos-into-shorts-with-ai","true","true","true","index,follow","true","How to Turn Long Videos Into Shorts With AI | Vidrial","53","A review-first workflow for finding complete moments, fixing clip boundaries, reframing, correcting captions, and exporting Shorts from authorised long videos.","159","[""How to Turn Long Videos Into Shorts With AI""]","{""title"":""How to Turn Long Videos Into Shorts With AI | Vidrial"",""description"":""A review-first workflow for finding complete moments, fixing clip boundaries, reframing, correcting captions, and exporting Shorts from authorised long videos."",""image"":null,""url"":""https://vidrial.vercel.app/blog/how-to-turn-long-videos-into-shorts-with-ai""}","{""card"":""summary"",""title"":""How to Turn Long Videos Into Shorts With AI | Vidrial"",""description"":""A review-first workflow for finding complete moments, fixing clip boundaries, reframing, correcting captions, and exporting Shorts from authorised long videos."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","8","30","2467","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/how-to-turn-long-videos-into-shorts-with-ai"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/how-to-write-youtube-shorts-hooks","blog-article","200","https://vidrial.vercel.app/blog/how-to-write-youtube-shorts-hooks","https://vidrial.vercel.app/blog/how-to-write-youtube-shorts-hooks","true","true","true","index,follow","true","How to Write a Strong Hook for YouTube Shorts | Vidrial","55","Write YouTube Shorts hooks that make the topic, tension, and payoff clear, then diagnose weak openings with the right Studio analytics.","135","[""How to Write a Strong Hook for YouTube Shorts""]","{""title"":""How to Write a Strong Hook for YouTube Shorts | Vidrial"",""description"":""Write YouTube Shorts hooks that make the topic, tension, and payoff clear, then diagnose weak openings with the right Studio analytics."",""image"":null,""url"":""https://vidrial.vercel.app/blog/how-to-write-youtube-shorts-hooks""}","{""card"":""summary"",""title"":""How to Write a Strong Hook for YouTube Shorts | Vidrial"",""description"":""Write YouTube Shorts hooks that make the topic, tension, and payoff clear, then diagnose weak openings with the right Studio analytics."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","7","30","2458","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/how-to-write-youtube-shorts-hooks"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/long-form-to-short-form-video-workflow","blog-article","200","https://vidrial.vercel.app/blog/long-form-to-short-form-video-workflow","https://vidrial.vercel.app/blog/long-form-to-short-form-video-workflow","true","true","true","index,follow","true","The Complete Long-Form to Short-Form Video Workflow | Vidrial","61","A start-to-finish video repurposing workflow for choosing source material, accepting strong clips, editing for vertical viewing, publishing, and learning from results.","167","[""The Complete Long-Form to Short-Form Video Workflow""]","{""title"":""The Complete Long-Form to Short-Form Video Workflow | Vidrial"",""description"":""A start-to-finish video repurposing workflow for choosing source material, accepting strong clips, editing for vertical viewing, publishing, and learning from results."",""image"":null,""url"":""https://vidrial.vercel.app/blog/long-form-to-short-form-video-workflow""}","{""card"":""summary"",""title"":""The Complete Long-Form to Short-Form Video Workflow | Vidrial"",""description"":""A start-to-finish video repurposing workflow for choosing source material, accepting strong clips, editing for vertical viewing, publishing, and learning from results."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","9","29","2565","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/long-form-to-short-form-video-workflow"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/make-youtube-shorts-from-long-videos-automatically","blog-article","200","https://vidrial.vercel.app/blog/make-youtube-shorts-from-long-videos-automatically","https://vidrial.vercel.app/blog/make-youtube-shorts-from-long-videos-automatically","true","true","true","index,follow","true","How to Make YouTube Shorts From Long Videos Automatically | Vidrial","67","A review-first workflow for turning authorised long YouTube videos into Shorts with native tools or AI, without losing context, framing, or caption accuracy.","157","[""How to Make YouTube Shorts From Long Videos Automatically""]","{""title"":""How to Make YouTube Shorts From Long Videos Automatically | Vidrial"",""description"":""A review-first workflow for turning authorised long YouTube videos into Shorts with native tools or AI, without losing context, framing, or caption accuracy."",""image"":null,""url"":""https://vidrial.vercel.app/blog/make-youtube-shorts-from-long-videos-automatically""}","{""card"":""summary"",""title"":""How to Make YouTube Shorts From Long Videos Automatically | Vidrial"",""description"":""A review-first workflow for turning authorised long YouTube videos into Shorts with native tools or AI, without losing context, framing, or caption accuracy."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","7","30","2544","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/make-youtube-shorts-from-long-videos-automatically"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/reframe-landscape-youtube-videos-into-vertical-shorts","blog-article","200","https://vidrial.vercel.app/blog/reframe-landscape-youtube-videos-into-vertical-shorts","https://vidrial.vercel.app/blog/reframe-landscape-youtube-videos-into-vertical-shorts","true","true","true","index,follow","true","How to Reframe Landscape YouTube Videos Into 9:16 Shorts | Vidrial","66","Convert 16:9 video to 9:16 without cropping away speakers, screen details, or action. Choose the right framing treatment shot by shot.","134","[""How to Reframe Landscape YouTube Videos Into 9:16 Shorts""]","{""title"":""How to Reframe Landscape YouTube Videos Into 9:16 Shorts | Vidrial"",""description"":""Convert 16:9 video to 9:16 without cropping away speakers, screen details, or action. Choose the right framing treatment shot by shot."",""image"":null,""url"":""https://vidrial.vercel.app/blog/reframe-landscape-youtube-videos-into-vertical-shorts""}","{""card"":""summary"",""title"":""How to Reframe Landscape YouTube Videos Into 9:16 Shorts | Vidrial"",""description"":""Convert 16:9 video to 9:16 without cropping away speakers, screen details, or action. Choose the right framing treatment shot by shot."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","7","31","2347","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/reframe-landscape-youtube-videos-into-vertical-shorts"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/repurpose-one-video-into-a-week-of-content","blog-article","200","https://vidrial.vercel.app/blog/repurpose-one-video-into-a-week-of-content","https://vidrial.vercel.app/blog/repurpose-one-video-into-a-week-of-content","true","true","true","index,follow","true","How to Repurpose One Video Into a Week of Content | Vidrial","59","Turn one authorised video into a useful seven-day content plan with distinct jobs, channel-aware adaptations, an evidence map, and a practical review board.","156","[""How to Repurpose One Video Into a Week of Content""]","{""title"":""How to Repurpose One Video Into a Week of Content | Vidrial"",""description"":""Turn one authorised video into a useful seven-day content plan with distinct jobs, channel-aware adaptations, an evidence map, and a practical review board."",""image"":null,""url"":""https://vidrial.vercel.app/blog/repurpose-one-video-into-a-week-of-content""}","{""card"":""summary"",""title"":""How to Repurpose One Video Into a Week of Content | Vidrial"",""description"":""Turn one authorised video into a useful seven-day content plan with distinct jobs, channel-aware adaptations, an evidence map, and a practical review board."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","7","31","2254","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/repurpose-one-video-into-a-week-of-content"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/what-is-an-ai-video-clipper","blog-article","200","https://vidrial.vercel.app/blog/what-is-an-ai-video-clipper","https://vidrial.vercel.app/blog/what-is-an-ai-video-clipper","true","true","true","index,follow","true","What Is an AI Video Clipper? Complete Guide for 2026 | Vidrial","62","Learn what an AI video clipper does, where automatic clip selection works, where it fails, and how to judge whether a tool will save real editing time.","151","[""What Is an AI Video Clipper? Complete Guide for 2026""]","{""title"":""What Is an AI Video Clipper? Complete Guide for 2026 | Vidrial"",""description"":""Learn what an AI video clipper does, where automatic clip selection works, where it fails, and how to judge whether a tool will save real editing time."",""image"":null,""url"":""https://vidrial.vercel.app/blog/what-is-an-ai-video-clipper""}","{""card"":""summary"",""title"":""What Is an AI Video Clipper? Complete Guide for 2026 | Vidrial"",""description"":""Learn what an AI video clipper does, where automatic clip selection works, where it fails, and how to judge whether a tool will save real editing time."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","7","29","2230","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/what-is-an-ai-video-clipper"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/youtube-shorts-posting-frequency","blog-article","200","https://vidrial.vercel.app/blog/youtube-shorts-posting-frequency","https://vidrial.vercel.app/blog/youtube-shorts-posting-frequency","true","true","true","index,follow","true","How Often Should You Post YouTube Shorts in 2026? | Vidrial","59","Choose a YouTube Shorts posting frequency you can sustain, then use a four-week test to decide whether to publish more or protect quality.","138","[""How Often Should You Post YouTube Shorts in 2026?""]","{""title"":""How Often Should You Post YouTube Shorts in 2026? | Vidrial"",""description"":""Choose a YouTube Shorts posting frequency you can sustain, then use a four-week test to decide whether to publish more or protect quality."",""image"":null,""url"":""https://vidrial.vercel.app/blog/youtube-shorts-posting-frequency""}","{""card"":""summary"",""title"":""How Often Should You Post YouTube Shorts in 2026? | Vidrial"",""description"":""Choose a YouTube Shorts posting frequency you can sustain, then use a four-week test to decide whether to publish more or protect quality."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","6","29","2178","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/youtube-shorts-posting-frequency"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/youtube-shorts-seo","blog-article","200","https://vidrial.vercel.app/blog/youtube-shorts-seo","https://vidrial.vercel.app/blog/youtube-shorts-seo","true","true","true","index,follow","true","YouTube Shorts SEO: Titles, Descriptions, Keywords and Hashtags | Vidrial","73","Build accurate YouTube Shorts metadata that matches a real search query, then make the opening and video deliver the same promise.","130","[""YouTube Shorts SEO: Titles, Descriptions, Keywords and Hashtags""]","{""title"":""YouTube Shorts SEO: Titles, Descriptions, Keywords and Hashtags | Vidrial"",""description"":""Build accurate YouTube Shorts metadata that matches a real search query, then make the opening and video deliver the same promise."",""image"":null,""url"":""https://vidrial.vercel.app/blog/youtube-shorts-seo""}","{""card"":""summary"",""title"":""YouTube Shorts SEO: Titles, Descriptions, Keywords and Hashtags | Vidrial"",""description"":""Build accurate YouTube Shorts metadata that matches a real search query, then make the opening and video deliver the same promise."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","6","29","2244","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/youtube-shorts-seo"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/youtube-shorts-size-length-resolution-aspect-ratio","blog-article","200","https://vidrial.vercel.app/blog/youtube-shorts-size-length-resolution-aspect-ratio","https://vidrial.vercel.app/blog/youtube-shorts-size-length-resolution-aspect-ratio","true","true","true","index,follow","true","YouTube Shorts Size, Length, Resolution and Aspect Ratio Guide 2026 | Vidrial","77","Use the current YouTube Shorts dimensions, length, aspect-ratio and export settings—and separate actual classification rules from practical recommendations.","156","[""YouTube Shorts Size, Length, Resolution and Aspect Ratio Guide 2026""]","{""title"":""YouTube Shorts Size, Length, Resolution and Aspect Ratio Guide 2026 | Vidrial"",""description"":""Use the current YouTube Shorts dimensions, length, aspect-ratio and export settings—and separate actual classification rules from practical recommendations."",""image"":null,""url"":""https://vidrial.vercel.app/blog/youtube-shorts-size-length-resolution-aspect-ratio""}","{""card"":""summary"",""title"":""YouTube Shorts Size, Length, Resolution and Aspect Ratio Guide 2026 | Vidrial"",""description"":""Use the current YouTube Shorts dimensions, length, aspect-ratio and export settings—and separate actual classification rules from practical recommendations."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","8","30","2517","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/youtube-shorts-size-length-resolution-aspect-ratio"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/blog/youtube-shorts-vs-long-form-video","blog-article","200","https://vidrial.vercel.app/blog/youtube-shorts-vs-long-form-video","https://vidrial.vercel.app/blog/youtube-shorts-vs-long-form-video","true","true","true","index,follow","true","YouTube Shorts vs Long-Form Video: How to Use Both Together | Vidrial","69","Give YouTube Shorts and long-form videos different jobs, align them around one audience problem, and measure whether viewers move between them.","143","[""YouTube Shorts vs Long-Form Video: How to Use Both Together""]","{""title"":""YouTube Shorts vs Long-Form Video: How to Use Both Together | Vidrial"",""description"":""Give YouTube Shorts and long-form videos different jobs, align them around one audience problem, and measure whether viewers move between them."",""image"":null,""url"":""https://vidrial.vercel.app/blog/youtube-shorts-vs-long-form-video""}","{""card"":""summary"",""title"":""YouTube Shorts vs Long-Form Video: How to Use Both Together | Vidrial"",""description"":""Give YouTube Shorts and long-form videos different jobs, align them around one audience problem, and measure whether viewers move between them."",""image"":null}","[""BlogPosting"",""BreadcrumbList""]","6","29","2259","2026-07-31","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog/youtube-shorts-vs-long-form-video"",""status"":200}]","valid-json","[]","[""sitemap""]",""""""
"https://vidrial.vercel.app/changelog","marketing-public","200","https://vidrial.vercel.app/changelog","https://vidrial.vercel.app/changelog","true","true","true","index,follow","true","Changelog — Vidrial","19","Meaningful changes to Vidrial, in reverse chronological order.","62","[""Meaningful changes, plainly written.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/changelog""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","23","177","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/changelog"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/contact","marketing-public","200","https://vidrial.vercel.app/contact","https://vidrial.vercel.app/contact","true","true","true","index,follow","true","Contact — Vidrial","17","Get in touch with the Vidrial team.","35","[""Say hello, or tell us what's slow.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/contact""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","23","135","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/contact"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/cookies","trust-legal","200","https://vidrial.vercel.app/cookies","https://vidrial.vercel.app/cookies","true","true","true","index,follow","false","Cookies — Vidrial","17","Cookie policy and settings.","27","[""Cookies""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/cookies""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","23","157","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/cookies"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/copyright","trust-legal","200","https://vidrial.vercel.app/copyright","https://vidrial.vercel.app/copyright","true","true","true","index,follow","false","Copyright and takedown — Vidrial","32","How to submit a copyright notice or counter-notice.","51","[""Copyright and takedown""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/copyright""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","23","288","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/copyright"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/design-system","marketing-public","200","https://vidrial.vercel.app/design-system","""""","false","false","true","index,follow","false","Design system — Vidrial","23","Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control.","145","[]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""https://vidrial.vercel.app/""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","1","24","239","""""","""""","false","true","false","[{""url"":""https://vidrial.vercel.app/design-system"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/docs","documentation","200","https://vidrial.vercel.app/docs","https://vidrial.vercel.app/docs","true","true","true","index,follow","true","Documentation — Vidrial","23","How to use Vidrial, end to end.","31","[""Documentation""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/docs""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","28","143","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/docs"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/docs/ai-editor","documentation","200","https://vidrial.vercel.app/docs/ai-editor","https://vidrial.vercel.app/docs","false","true","true","index,follow","true","The AI editor — Vidrial docs","28","How to write good prompts and review plans.","43","[""The AI editor""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/docs/ai-editor""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","7","28","184","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/docs/ai-editor"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/docs/exporting","documentation","200","https://vidrial.vercel.app/docs/exporting","https://vidrial.vercel.app/docs","false","true","true","index,follow","true","Exporting — Vidrial docs","24","Resolutions, aspect ratios and captions.","40","[""Exporting""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/docs/exporting""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","7","28","147","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/docs/exporting"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/docs/getting-started","documentation","200","https://vidrial.vercel.app/docs/getting-started","https://vidrial.vercel.app/docs","false","true","true","index,follow","true","Getting started — Vidrial docs","30","Your first Vidrial project.","27","[""Getting started""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/docs/getting-started""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","6","28","181","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/docs/getting-started"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/docs/timeline","documentation","200","https://vidrial.vercel.app/docs/timeline","https://vidrial.vercel.app/docs","false","true","true","index,follow","true","Timeline basics — Vidrial docs","30","Multi-track editing, snapping and shortcuts.","44","[""Timeline basics""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/docs/timeline""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","6","28","146","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/docs/timeline"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/docs/uploading-media","documentation","200","https://vidrial.vercel.app/docs/uploading-media","https://vidrial.vercel.app/docs","false","true","true","index,follow","true","Uploading media — Vidrial docs","30","Supported formats, folder uploads and roles.","44","[""Uploading media""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/docs/uploading-media""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","6","28","174","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/docs/uploading-media"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/features","marketing-public","200","https://vidrial.vercel.app/features","https://vidrial.vercel.app/features","true","true","true","index,follow","true","Features — Vidrial","18","The complete Vidrial workflow: understand, plan, edit, deliver.","63","[""A full editor, organised around the way you actually work.""]","{""title"":""Features — Vidrial"",""description"":""Understand, plan, edit and deliver — grouped around real workflow."",""image"":null,""url"":""/features""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","24","507","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/features"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/forgot-password","authentication","200","https://vidrial.vercel.app/forgot-password","""""","false","false","true","noindex,nofollow","false","Reset password — Vidrial","24","Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control.","145","[""Reset your password.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""https://vidrial.vercel.app/""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","22","3","73","""""","""""","false","true","false","[{""url"":""https://vidrial.vercel.app/forgot-password"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/how-it-works","marketing-public","200","https://vidrial.vercel.app/how-it-works","https://vidrial.vercel.app/how-it-works","true","true","true","index,follow","true","How Vidrial works","17","From raw footage to an editable timeline — the honest, step-by-step version.","76","[""A first cut, without hand-waving.""]","{""title"":""How Vidrial works"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/how-it-works""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","24","305","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/how-it-works"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/imprint","trust-legal","200","https://vidrial.vercel.app/imprint","https://vidrial.vercel.app/imprint","true","true","true","index,follow","false","Imprint — Vidrial","17","Contact and service information for Vidrial.","44","[""Imprint""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/imprint""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","23","161","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/imprint"",""status"":200}]","none","[]","[""route-tree""]",""""""
